"id","comment","id_user","id_product"
"2553","Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","920","162"
"2554","Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.","510","1255"
"2555","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.","768","914"
"2556","Nullam varius.","322","1728"
"2557","Aenean lectus. Pellentesque eget nunc.","109","559"
"2558","Pellentesque ultrices mattis odio. Donec vitae nisi.","677","1052"
"2559","Aliquam non mauris. Morbi non lectus.","325","379"
"2560","Aenean lectus. Pellentesque eget nunc.","791","1417"
"2561","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.","506","1978"
"2562","Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.","732","1926"
"2563","In hac habitasse platea dictumst. Etiam faucibus cursus urna.","220","671"
"2564","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","638","1779"
"2565","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.","987","1695"
"2566","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.","216","953"
"2567","Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.","72","1635"
"2568","Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.","245","1109"
"2569","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.","880","1815"
"2570","Mauris sit amet eros.","788","106"
"2571","Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.","292","1150"
"2572","Proin risus.","747","1852"
"2573","Curabitur at ipsum ac tellus semper interdum.","839","1993"
"2574","In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.","398","629"
"2575","Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.","530","1262"
"2576","Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.","254","1325"
"2577","Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.","583","1183"
"2578","In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.","183","916"
"2579","Cras non velit nec nisi vulputate nonummy.","804","13"
"2580","Morbi quis tortor id nulla ultrices aliquet.","615","834"
"2581","Etiam justo.","310","1276"
"2582","Cras in purus eu magna vulputate luctus.","672","1509"
"2583","Cras non velit nec nisi vulputate nonummy.","77","1211"
"2584","Nam dui.","972","968"
"2585","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","175","652"
"2586","Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.","347","470"
"2587","Aenean sit amet justo.","749","1854"
"2588","Sed ante. Vivamus tortor. Duis mattis egestas metus.","739","965"
"2589","Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.","221","295"
"2590","Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.","332","412"
"2591","Suspendisse potenti.","781","631"
"2592","Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.","128","547"
"2593","Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.","744","1224"
"2594","Morbi porttitor lorem id ligula.","283","468"
"2595","In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.","640","182"
"2596","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.","209","1576"
"2597","Nullam molestie nibh in lectus.","476","1553"
"2598","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","428","293"
"2599","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","152","15"
"2600","Sed ante. Vivamus tortor. Duis mattis egestas metus.","644","1382"
"2601","Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.","454","1147"
"2602","Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.","385","13"
"2603","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.","86","1373"
"2604","Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.","861","375"
"2605","In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","293","932"
"2606","Nulla nisl.","486","734"
"2607","Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.","294","205"
"2608","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.","547","1599"
"2609","In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.","565","1319"
"2610","Phasellus sit amet erat. Nulla tempus.","733","1877"
"2611","Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.","680","1672"
"2612","Vivamus tortor.","623","1799"
"2613","Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.","888","1955"
"2614","Donec posuere metus vitae ipsum.","396","236"
"2615","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.","93","757"
"2616","Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.","645","793"
"2617","Morbi non quam nec dui luctus rutrum. Nulla tellus.","845","1343"
"2618","Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","794","1595"
"2619","In eleifend quam a odio.","479","1497"
"2620","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.","824","1314"
"2621","Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.","310","951"
"2622","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.","651","26"
"2623","Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.","117","1761"
"2624","Quisque id justo sit amet sapien dignissim vestibulum.","73","740"
"2625","Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","219","529"
"2626","Donec ut mauris eget massa tempor convallis.","913","165"
"2627","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","26","1297"
"2628","Fusce consequat. Nulla nisl. Nunc nisl.","843","1510"
"2629","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","915","998"
"2630","Cras in purus eu magna vulputate luctus.","760","1098"
"2631","Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.","443","389"
"2632","Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.","507","1789"
"2633","Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","122","1988"
"2634","Donec ut mauris eget massa tempor convallis.","663","409"
"2635","Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","911","784"
"2636","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.","597","800"
"2637","In quis justo.","433","1224"
"2638","Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.","761","1066"
"2639","In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","471","755"
"2640","Sed ante. Vivamus tortor. Duis mattis egestas metus.","577","91"
"2641","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.","891","1878"
"2642","Praesent blandit. Nam nulla.","441","717"
"2643","Duis mattis egestas metus.","761","1550"
"2644","Suspendisse potenti. Cras in purus eu magna vulputate luctus.","239","1880"
"2645","Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.","29","501"
"2646","Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.","422","597"
"2647","Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.","345","1280"
"2648","Maecenas pulvinar lobortis est. Phasellus sit amet erat.","644","1209"
"2649","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","8","488"
"2650","Vestibulum sed magna at nunc commodo placerat. Praesent blandit.","227","1885"
"2651","Integer a nibh.","780","1695"
"2652","Curabitur gravida nisi at nibh.","932","729"
"2653","Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.","870","1311"
"2654","Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","480","1589"
"2655","Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.","551","1733"
"2656","Integer a nibh.","595","1621"
"2657","Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.","173","1645"
"2658","Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.","79","514"
"2659","Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.","410","1238"
"2660","Nunc purus. Phasellus in felis.","734","1725"
"2661","Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.","332","436"
"2662","Mauris lacinia sapien quis libero.","125","428"
"2663","Vestibulum sed magna at nunc commodo placerat. Praesent blandit.","2","1150"
"2664","Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.","808","27"
"2665","Nullam molestie nibh in lectus.","562","1091"
"2666","Phasellus in felis. Donec semper sapien a libero. Nam dui.","108","1634"
"2667","Aenean sit amet justo. Morbi ut odio.","479","712"
"2668","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.","619","265"
"2669","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.","564","451"
"2670","Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.","423","33"
"2671","Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.","970","1430"
"2672","Aliquam non mauris.","15","689"
"2673","Nulla mollis molestie lorem. Quisque ut erat.","717","1685"
"2674","In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","601","1889"
"2675","Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.","515","1311"
"2676","Aenean auctor gravida sem.","343","1772"
"2677","Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","69","660"
"2678","Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","929","1512"
"2679","Cras non velit nec nisi vulputate nonummy.","519","1231"
"2680","Nullam molestie nibh in lectus. Pellentesque at nulla.","652","1499"
"2681","Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.","215","976"
"2682","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.","380","1501"
"2683","In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.","990","1568"
"2684","Aliquam erat volutpat. In congue.","578","1135"
"2685","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.","842","1743"
"2686","In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","272","1565"
"2687","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.","39","1206"
"2688","Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.","913","1722"
"2689","Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.","7","389"
"2690","Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.","503","1580"
"2691","Pellentesque eget nunc.","392","249"
"2692","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.","989","436"
"2693","Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.","229","1676"
"2694","Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.","1","134"
"2695","Fusce posuere felis sed lacus.","890","1844"
"2696","Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.","344","669"
"2697","Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.","593","996"
"2698","Proin at turpis a pede posuere nonummy. Integer non velit.","794","819"
"2699","Suspendisse potenti. In eleifend quam a odio.","964","36"
"2700","Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.","529","1987"
"2701","Nulla justo.","873","821"
